t,Joint1^Left,Joint2^Left,Joint3^Left,Joint3_2^Left,Joint5_1_1^Left,Joint5_2_1^Left,Joint7^Left,thumb_1_left,thumb_2_left,thumb_3_left,index_1_left,index_2_left,middle_1_left,middle_2_left,ring_1_left,ring_2_left,little_1_left,little_2_left,Joint1^Right,Joint2^Right,Joint3^Right,Joint3_2^Right,Joint5_1_1^Right,Joint5_2_1^Right,Joint7^Right,thumb_1_right,thumb_2_right,thumb_3_right,index_1_right,index_2_right,middle_1_right,middle_2_right,ring_1_right,ring_2_right,little_1_right,little_2_right
0.0,1.3084,0.0,0.0,0.6739,0.0,0.0,0.0,-0.5925,-0.5925,-0.7217,0.0,0.0,-1.2343,-1.2343,-1.2343,-1.2343,-1.2343,-1.2343,1.3084,0.0,0.0,0.6739,0.0,0.0,0.0,-1.1685,-0.432,-1.0533,0.0,0.0,-1.0204,-1.2919,-1.2343,-1.2343,-1.2343,-1.2343
0.0,1.3122,0.0,0.0,0.6759,0.0,0.0,0.0,-0.5942,-0.5942,-0.7238,0.0,0.0,-1.2379,-1.2379,-1.2379,-1.2379,-1.2379,-1.2379,1.3122,0.0,0.0,0.6759,0.0,0.0,0.0,-1.1719,-0.4333,-1.0563,0.0,0.0,-1.0233,-1.2957,-1.2379,-1.2379,-1.2379,-1.2379
0.0,1.316,0.0,0.0,0.6778,0.0,0.0,0.0,-0.5959,-0.5959,-0.7258,0.0,0.0,-1.2415,-1.2415,-1.2415,-1.2415,-1.2415,-1.2415,1.316,0.0,0.0,0.6778,0.0,0.0,0.0,-1.1753,-0.4345,-1.0594,0.0,0.0,-1.0263,-1.2994,-1.2415,-1.2415,-1.2415,-1.2415
0.0,1.3197,0.0,0.0,0.6798,0.0,0.0,0.0,-0.5976,-0.5976,-0.7279,0.0,0.0,-1.245,-1.245,-1.245,-1.245,-1.245,-1.245,1.3197,0.0,0.0,0.6798,0.0,0.0,0.0,-1.1786,-0.4358,-1.0624,0.0,0.0,-1.0292,-1.3031,-1.245,-1.245,-1.245,-1.245
0.0,1.3235,0.0,0.0,0.6817,0.0,0.0,0.0,-0.5993,-0.5993,-0.73,0.0,0.0,-1.2486,-1.2486,-1.2486,-1.2486,-1.2486,-1.2486,1.3235,0.0,0.0,0.6817,0.0,0.0,0.0,-1.182,-0.437,-1.0654,0.0,0.0,-1.0321,-1.3068,-1.2486,-1.2486,-1.2486,-1.2486
0.0,1.3272,0.0,0.0,0.6836,0.0,0.0,0.0,-0.601,-0.601,-0.7321,0.0,0.0,-1.2521,-1.2521,-1.2521,-1.2521,-1.2521,-1.2521,1.3272,0.0,0.0,0.6836,0.0,0.0,0.0,-1.1853,-0.4382,-1.0684,0.0,0.0,-1.0351,-1.3105,-1.2521,-1.2521,-1.2521,-1.2521
0.0,1.3309,0.0,0.0,0.6855,0.0,0.0,0.0,-0.6027,-0.6027,-0.7341,0.0,0.0,-1.2556,-1.2556,-1.2556,-1.2556,-1.2556,-1.2556,1.3309,0.0,0.0,0.6855,0.0,0.0,0.0,-1.1886,-0.4395,-1.0714,0.0,0.0,-1.0379,-1.3142,-1.2556,-1.2556,-1.2556,-1.2556
0.0,1.3346,0.0,0.0,0.6874,0.0,0.0,0.0,-0.6043,-0.6043,-0.7361,0.0,0.0,-1.2591,-1.2591,-1.2591,-1.2591,-1.2591,-1.2591,1.3346,0.0,0.0,0.6874,0.0,0.0,0.0,-1.1919,-0.4407,-1.0744,0.0,0.0,-1.0408,-1.3178,-1.2591,-1.2591,-1.2591,-1.2591
0.0,1.3383,0.0,0.0,0.6893,0.0,0.0,0.0,-0.606,-0.606,-0.7382,0.0,0.0,-1.2625,-1.2625,-1.2625,-1.2625,-1.2625,-1.2625,1.3383,0.0,0.0,0.6893,0.0,0.0,0.0,-1.1952,-0.4419,-1.0773,0.0,0.0,-1.0437,-1.3214,-1.2625,-1.2625,-1.2625,-1.2625
0.0,1.3419,0.0,0.0,0.6912,0.0,0.0,0.0,-0.6077,-0.6077,-0.7402,0.0,0.0,-1.266,-1.266,-1.266,-1.266,-1.266,-1.266,1.3419,0.0,0.0,0.6912,0.0,0.0,0.0,-1.1984,-0.4431,-1.0803,0.0,0.0,-1.0465,-1.325,-1.266,-1.266,-1.266,-1.266
0.0,1.3455,0.0,0.0,0.6931,0.0,0.0,0.0,-0.6093,-0.6093,-0.7422,0.0,0.0,-1.2694,-1.2694,-1.2694,-1.2694,-1.2694,-1.2694,1.3455,0.0,0.0,0.6931,0.0,0.0,0.0,-1.2017,-0.4443,-1.0832,0.0,0.0,-1.0493,-1.3286,-1.2694,-1.2694,-1.2694,-1.2694
0.0,1.3491,0.0,0.0,0.6949,0.0,0.0,0.0,-0.6109,-0.6109,-0.7441,0.0,0.0,-1.2728,-1.2728,-1.2728,-1.2728,-1.2728,-1.2728,1.3491,0.0,0.0,0.6949,0.0,0.0,0.0,-1.2049,-0.4455,-1.0861,0.0,0.0,-1.0522,-1.3322,-1.2728,-1.2728,-1.2728,-1.2728
0.0,1.3527,0.0,0.0,0.6968,0.0,0.0,0.0,-0.6125,-0.6125,-0.7461,0.0,0.0,-1.2761,-1.2761,-1.2761,-1.2761,-1.2761,-1.2761,1.3527,0.0,0.0,0.6968,0.0,0.0,0.0,-1.2081,-0.4466,-1.089,0.0,0.0,-1.0549,-1.3357,-1.2761,-1.2761,-1.2761,-1.2761
0.0,1.3563,0.0,0.0,0.6986,0.0,0.0,0.0,-0.6142,-0.6142,-0.7481,0.0,0.0,-1.2795,-1.2795,-1.2795,-1.2795,-1.2795,-1.2795,1.3563,0.0,0.0,0.6986,0.0,0.0,0.0,-1.2113,-0.4478,-1.0918,0.0,0.0,-1.0577,-1.3392,-1.2795,-1.2795,-1.2795,-1.2795
0.0,1.3598,0.0,0.0,0.7004,0.0,0.0,0.0,-0.6158,-0.6158,-0.75,0.0,0.0,-1.2828,-1.2828,-1.2828,-1.2828,-1.2828,-1.2828,1.3598,0.0,0.0,0.7004,0.0,0.0,0.0,-1.2144,-0.449,-1.0947,0.0,0.0,-1.0605,-1.3427,-1.2828,-1.2828,-1.2828,-1.2828
0.0,1.3633,0.0,0.0,0.7022,0.0,0.0,0.0,-0.6173,-0.6173,-0.752,0.0,0.0,-1.2861,-1.2861,-1.2861,-1.2861,-1.2861,-1.2861,1.3633,0.0,0.0,0.7022,0.0,0.0,0.0,-1.2175,-0.4501,-1.0975,0.0,0.0,-1.0632,-1.3462,-1.2861,-1.2861,-1.2861,-1.2861
0.0,1.3668,0.0,0.0,0.704,0.0,0.0,0.0,-0.6189,-0.6189,-0.7539,0.0,0.0,-1.2894,-1.2894,-1.2894,-1.2894,-1.2894,-1.2894,1.3668,0.0,0.0,0.704,0.0,0.0,0.0,-1.2207,-0.4513,-1.1003,0.0,0.0,-1.0659,-1.3496,-1.2894,-1.2894,-1.2894,-1.2894
0.0,1.3703,0.0,0.0,0.7058,0.0,0.0,0.0,-0.6205,-0.6205,-0.7558,0.0,0.0,-1.2927,-1.2927,-1.2927,-1.2927,-1.2927,-1.2927,1.3703,0.0,0.0,0.7058,0.0,0.0,0.0,-1.2238,-0.4524,-1.1031,0.0,0.0,-1.0686,-1.353,-1.2927,-1.2927,-1.2927,-1.2927
0.0,1.3737,0.0,0.0,0.7076,0.0,0.0,0.0,-0.6221,-0.6221,-0.7577,0.0,0.0,-1.296,-1.296,-1.296,-1.296,-1.296,-1.296,1.3737,0.0,0.0,0.7076,0.0,0.0,0.0,-1.2268,-0.4536,-1.1059,0.0,0.0,-1.0713,-1.3564,-1.296,-1.296,-1.296,-1.296
0.0,1.3771,0.0,0.0,0.7094,0.0,0.0,0.0,-0.6236,-0.6236,-0.7596,0.0,0.0,-1.2992,-1.2992,-1.2992,-1.2992,-1.2992,-1.2992,1.3771,0.0,0.0,0.7094,0.0,0.0,0.0,-1.2299,-0.4547,-1.1086,0.0,0.0,-1.074,-1.3598,-1.2992,-1.2992,-1.2992,-1.2992
0.0,1.3805,0.0,0.0,0.7111,0.0,0.0,0.0,-0.6251,-0.6251,-0.7615,0.0,0.0,-1.3024,-1.3024,-1.3024,-1.3024,-1.3024,-1.3024,1.3805,0.0,0.0,0.7111,0.0,0.0,0.0,-1.2329,-0.4558,-1.1114,0.0,0.0,-1.0766,-1.3632,-1.3024,-1.3024,-1.3024,-1.3024
0.0,1.3839,0.0,0.0,0.7128,0.0,0.0,0.0,-0.6267,-0.6267,-0.7633,0.0,0.0,-1.3056,-1.3056,-1.3056,-1.3056,-1.3056,-1.3056,1.3839,0.0,0.0,0.7128,0.0,0.0,0.0,-1.2359,-0.4569,-1.1141,0.0,0.0,-1.0793,-1.3665,-1.3056,-1.3056,-1.3056,-1.3056
0.0,1.3872,0.0,0.0,0.7146,0.0,0.0,0.0,-0.6282,-0.6282,-0.7652,0.0,0.0,-1.3087,-1.3087,-1.3087,-1.3087,-1.3087,-1.3087,1.3872,0.0,0.0,0.7146,0.0,0.0,0.0,-1.2389,-0.4581,-1.1168,0.0,0.0,-1.0819,-1.3698,-1.3087,-1.3087,-1.3087,-1.3087
0.0,1.3906,0.0,0.0,0.7163,0.0,0.0,0.0,-0.6297,-0.6297,-0.767,0.0,0.0,-1.3119,-1.3119,-1.3119,-1.3119,-1.3119,-1.3119,1.3906,0.0,0.0,0.7163,0.0,0.0,0.0,-1.2419,-0.4592,-1.1195,0.0,0.0,-1.0845,-1.3731,-1.3119,-1.3119,-1.3119,-1.3119
0.0,1.3939,0.0,0.0,0.718,0.0,0.0,0.0,-0.6312,-0.6312,-0.7688,0.0,0.0,-1.315,-1.315,-1.315,-1.315,-1.315,-1.315,1.3939,0.0,0.0,0.718,0.0,0.0,0.0,-1.2448,-0.4602,-1.1221,0.0,0.0,-1.0871,-1.3763,-1.315,-1.315,-1.315,-1.315
0.0,1.3972,0.0,0.0,0.7197,0.0,0.0,0.0,-0.6327,-0.6327,-0.7706,0.0,0.0,-1.3181,-1.3181,-1.3181,-1.3181,-1.3181,-1.3181,1.3972,0.0,0.0,0.7197,0.0,0.0,0.0,-1.2478,-0.4613,-1.1248,0.0,0.0,-1.0896,-1.3796,-1.3181,-1.3181,-1.3181,-1.3181
0.0,1.4004,0.0,0.0,0.7213,0.0,0.0,0.0,-0.6342,-0.6342,-0.7724,0.0,0.0,-1.3211,-1.3211,-1.3211,-1.3211,-1.3211,-1.3211,1.4004,0.0,0.0,0.7213,0.0,0.0,0.0,-1.2507,-0.4624,-1.1274,0.0,0.0,-1.0921,-1.3828,-1.3211,-1.3211,-1.3211,-1.3211
0.0,1.4036,0.0,0.0,0.723,0.0,0.0,0.0,-0.6356,-0.6356,-0.7742,0.0,0.0,-1.3242,-1.3242,-1.3242,-1.3242,-1.3242,-1.3242,1.4036,0.0,0.0,0.723,0.0,0.0,0.0,-1.2536,-0.4635,-1.13,0.0,0.0,-1.0947,-1.386,-1.3242,-1.3242,-1.3242,-1.3242
0.0,1.4069,0.0,0.0,0.7247,0.0,0.0,0.0,-0.6371,-0.6371,-0.776,0.0,0.0,-1.3272,-1.3272,-1.3272,-1.3272,-1.3272,-1.3272,1.4069,0.0,0.0,0.7247,0.0,0.0,0.0,-1.2564,-0.4645,-1.1326,0.0,0.0,-1.0972,-1.3892,-1.3272,-1.3272,-1.3272,-1.3272
0.0,1.41,0.0,0.0,0.7263,0.0,0.0,0.0,-0.6385,-0.6385,-0.7777,0.0,0.0,-1.3302,-1.3302,-1.3302,-1.3302,-1.3302,-1.3302,1.41,0.0,0.0,0.7263,0.0,0.0,0.0,-1.2593,-0.4656,-1.1351,0.0,0.0,-1.0997,-1.3923,-1.3302,-1.3302,-1.3302,-1.3302
0.0,1.4132,0.0,0.0,0.7279,0.0,0.0,0.0,-0.6399,-0.6399,-0.7795,0.0,0.0,-1.3332,-1.3332,-1.3332,-1.3332,-1.3332,-1.3332,1.4132,0.0,0.0,0.7279,0.0,0.0,0.0,-1.2621,-0.4666,-1.1377,0.0,0.0,-1.1021,-1.3954,-1.3332,-1.3332,-1.3332,-1.3332
0.0,1.4163,0.0,0.0,0.7295,0.0,0.0,0.0,-0.6414,-0.6414,-0.7812,0.0,0.0,-1.3362,-1.3362,-1.3362,-1.3362,-1.3362,-1.3362,1.4163,0.0,0.0,0.7295,0.0,0.0,0.0,-1.2649,-0.4677,-1.1402,0.0,0.0,-1.1046,-1.3985,-1.3362,-1.3362,-1.3362,-1.3362
0.0,1.4194,0.0,0.0,0.7311,0.0,0.0,0.0,-0.6428,-0.6428,-0.7829,0.0,0.0,-1.3391,-1.3391,-1.3391,-1.3391,-1.3391,-1.3391,1.4194,0.0,0.0,0.7311,0.0,0.0,0.0,-1.2677,-0.4687,-1.1427,0.0,0.0,-1.107,-1.4016,-1.3391,-1.3391,-1.3391,-1.3391
0.0,1.4225,0.0,0.0,0.7327,0.0,0.0,0.0,-0.6442,-0.6442,-0.7846,0.0,0.0,-1.342,-1.342,-1.342,-1.342,-1.342,-1.342,1.4225,0.0,0.0,0.7327,0.0,0.0,0.0,-1.2704,-0.4697,-1.1452,0.0,0.0,-1.1094,-1.4046,-1.342,-1.342,-1.342,-1.342
0.0,1.4256,0.0,0.0,0.7343,0.0,0.0,0.0,-0.6455,-0.6455,-0.7863,0.0,0.0,-1.3449,-1.3449,-1.3449,-1.3449,-1.3449,-1.3449,1.4256,0.0,0.0,0.7343,0.0,0.0,0.0,-1.2732,-0.4707,-1.1476,0.0,0.0,-1.1118,-1.4077,-1.3449,-1.3449,-1.3449,-1.3449
0.0,1.4286,0.0,0.0,0.7359,0.0,0.0,0.0,-0.6469,-0.6469,-0.788,0.0,0.0,-1.3478,-1.3478,-1.3478,-1.3478,-1.3478,-1.3478,1.4286,0.0,0.0,0.7359,0.0,0.0,0.0,-1.2759,-0.4717,-1.1501,0.0,0.0,-1.1141,-1.4107,-1.3478,-1.3478,-1.3478,-1.3478
0.0,1.4316,0.0,0.0,0.7374,0.0,0.0,0.0,-0.6483,-0.6483,-0.7897,0.0,0.0,-1.3506,-1.3506,-1.3506,-1.3506,-1.3506,-1.3506,1.4316,0.0,0.0,0.7374,0.0,0.0,0.0,-1.2786,-0.4727,-1.1525,0.0,0.0,-1.1165,-1.4136,-1.3506,-1.3506,-1.3506,-1.3506
0.0,1.4346,0.0,0.0,0.739,0.0,0.0,0.0,-0.6496,-0.6496,-0.7913,0.0,0.0,-1.3534,-1.3534,-1.3534,-1.3534,-1.3534,-1.3534,1.4346,0.0,0.0,0.739,0.0,0.0,0.0,-1.2812,-0.4737,-1.1549,0.0,0.0,-1.1188,-1.4166,-1.3534,-1.3534,-1.3534,-1.3534
0.0,1.4376,0.0,0.0,0.7405,0.0,0.0,0.0,-0.651,-0.651,-0.7929,0.0,0.0,-1.3562,-1.3562,-1.3562,-1.3562,-1.3562,-1.3562,1.4376,0.0,0.0,0.7405,0.0,0.0,0.0,-1.2839,-0.4747,-1.1573,0.0,0.0,-1.1211,-1.4195,-1.3562,-1.3562,-1.3562,-1.3562
0.0,1.4405,0.0,0.0,0.742,0.0,0.0,0.0,-0.6523,-0.6523,-0.7945,0.0,0.0,-1.359,-1.359,-1.359,-1.359,-1.359,-1.359,1.4405,0.0,0.0,0.742,0.0,0.0,0.0,-1.2865,-0.4756,-1.1597,0.0,0.0,-1.1234,-1.4224,-1.359,-1.359,-1.359,-1.359
0.0,1.4434,0.0,0.0,0.7435,0.0,0.0,0.0,-0.6536,-0.6536,-0.7962,0.0,0.0,-1.3617,-1.3617,-1.3617,-1.3617,-1.3617,-1.3617,1.4434,0.0,0.0,0.7435,0.0,0.0,0.0,-1.2891,-0.4766,-1.162,0.0,0.0,-1.1257,-1.4253,-1.3617,-1.3617,-1.3617,-1.3617
0.0,1.4463,0.0,0.0,0.745,0.0,0.0,0.0,-0.6549,-0.6549,-0.7977,0.0,0.0,-1.3644,-1.3644,-1.3644,-1.3644,-1.3644,-1.3644,1.4463,0.0,0.0,0.745,0.0,0.0,0.0,-1.2917,-0.4776,-1.1643,0.0,0.0,-1.1279,-1.4281,-1.3644,-1.3644,-1.3644,-1.3644
0.0,1.4492,0.0,0.0,0.7465,0.0,0.0,0.0,-0.6562,-0.6562,-0.7993,0.0,0.0,-1.3671,-1.3671,-1.3671,-1.3671,-1.3671,-1.3671,1.4492,0.0,0.0,0.7465,0.0,0.0,0.0,-1.2942,-0.4785,-1.1666,0.0,0.0,-1.1302,-1.4309,-1.3671,-1.3671,-1.3671,-1.3671
0.0,1.452,0.0,0.0,0.7479,0.0,0.0,0.0,-0.6575,-0.6575,-0.8009,0.0,0.0,-1.3698,-1.3698,-1.3698,-1.3698,-1.3698,-1.3698,1.452,0.0,0.0,0.7479,0.0,0.0,0.0,-1.2967,-0.4794,-1.1689,0.0,0.0,-1.1324,-1.4337,-1.3698,-1.3698,-1.3698,-1.3698
0.0,1.4548,0.0,0.0,0.7494,0.0,0.0,0.0,-0.6588,-0.6588,-0.8024,0.0,0.0,-1.3725,-1.3725,-1.3725,-1.3725,-1.3725,-1.3725,1.4548,0.0,0.0,0.7494,0.0,0.0,0.0,-1.2993,-0.4804,-1.1712,0.0,0.0,-1.1346,-1.4365,-1.3725,-1.3725,-1.3725,-1.3725
0.0,1.4576,0.0,0.0,0.7508,0.0,0.0,0.0,-0.66,-0.66,-0.804,0.0,0.0,-1.3751,-1.3751,-1.3751,-1.3751,-1.3751,-1.3751,1.4576,0.0,0.0,0.7508,0.0,0.0,0.0,-1.3017,-0.4813,-1.1734,0.0,0.0,-1.1367,-1.4392,-1.3751,-1.3751,-1.3751,-1.3751
0.0,1.4603,0.0,0.0,0.7522,0.0,0.0,0.0,-0.6613,-0.6613,-0.8055,0.0,0.0,-1.3777,-1.3777,-1.3777,-1.3777,-1.3777,-1.3777,1.4603,0.0,0.0,0.7522,0.0,0.0,0.0,-1.3042,-0.4822,-1.1756,0.0,0.0,-1.1389,-1.442,-1.3777,-1.3777,-1.3777,-1.3777
0.0,1.4631,0.0,0.0,0.7536,0.0,0.0,0.0,-0.6625,-0.6625,-0.807,0.0,0.0,-1.3802,-1.3802,-1.3802,-1.3802,-1.3802,-1.3802,1.4631,0.0,0.0,0.7536,0.0,0.0,0.0,-1.3066,-0.4831,-1.1778,0.0,0.0,-1.141,-1.4447,-1.3802,-1.3802,-1.3802,-1.3802
0.0,1.4658,0.0,0.0,0.755,0.0,0.0,0.0,-0.6637,-0.6637,-0.8085,0.0,0.0,-1.3828,-1.3828,-1.3828,-1.3828,-1.3828,-1.3828,1.4658,0.0,0.0,0.755,0.0,0.0,0.0,-1.309,-0.484,-1.18,0.0,0.0,-1.1431,-1.4473,-1.3828,-1.3828,-1.3828,-1.3828
0.0,1.4684,0.0,0.0,0.7564,0.0,0.0,0.0,-0.6649,-0.6649,-0.8099,0.0,0.0,-1.3853,-1.3853,-1.3853,-1.3853,-1.3853,-1.3853,1.4684,0.0,0.0,0.7564,0.0,0.0,0.0,-1.3114,-0.4849,-1.1821,0.0,0.0,-1.1452,-1.45,-1.3853,-1.3853,-1.3853,-1.3853
0.0,1.4711,0.0,0.0,0.7577,0.0,0.0,0.0,-0.6661,-0.6661,-0.8114,0.0,0.0,-1.3878,-1.3878,-1.3878,-1.3878,-1.3878,-1.3878,1.4711,0.0,0.0,0.7577,0.0,0.0,0.0,-1.3138,-0.4857,-1.1843,0.0,0.0,-1.1473,-1.4526,-1.3878,-1.3878,-1.3878,-1.3878
0.0,1.4737,0.0,0.0,0.7591,0.0,0.0,0.0,-0.6673,-0.6673,-0.8129,0.0,0.0,-1.3903,-1.3903,-1.3903,-1.3903,-1.3903,-1.3903,1.4737,0.0,0.0,0.7591,0.0,0.0,0.0,-1.3161,-0.4866,-1.1864,0.0,0.0,-1.1493,-1.4552,-1.3903,-1.3903,-1.3903,-1.3903
0.0,1.4763,0.0,0.0,0.7604,0.0,0.0,0.0,-0.6685,-0.6685,-0.8143,0.0,0.0,-1.3927,-1.3927,-1.3927,-1.3927,-1.3927,-1.3927,1.4763,0.0,0.0,0.7604,0.0,0.0,0.0,-1.3184,-0.4875,-1.1885,0.0,0.0,-1.1513,-1.4577,-1.3927,-1.3927,-1.3927,-1.3927
0.0,1.4789,0.0,0.0,0.7618,0.0,0.0,0.0,-0.6697,-0.6697,-0.8157,0.0,0.0,-1.3951,-1.3951,-1.3951,-1.3951,-1.3951,-1.3951,1.4789,0.0,0.0,0.7618,0.0,0.0,0.0,-1.3207,-0.4883,-1.1905,0.0,0.0,-1.1533,-1.4603,-1.3951,-1.3951,-1.3951,-1.3951
0.0,1.4814,0.0,0.0,0.7631,0.0,0.0,0.0,-0.6708,-0.6708,-0.8171,0.0,0.0,-1.3975,-1.3975,-1.3975,-1.3975,-1.3975,-1.3975,1.4814,0.0,0.0,0.7631,0.0,0.0,0.0,-1.323,-0.4891,-1.1926,0.0,0.0,-1.1553,-1.4628,-1.3975,-1.3975,-1.3975,-1.3975
0.0,1.4839,0.0,0.0,0.7644,0.0,0.0,0.0,-0.672,-0.672,-0.8185,0.0,0.0,-1.3999,-1.3999,-1.3999,-1.3999,-1.3999,-1.3999,1.4839,0.0,0.0,0.7644,0.0,0.0,0.0,-1.3253,-0.49,-1.1946,0.0,0.0,-1.1573,-1.4652,-1.3999,-1.3999,-1.3999,-1.3999
0.0,1.4864,0.0,0.0,0.7656,0.0,0.0,0.0,-0.6731,-0.6731,-0.8199,0.0,0.0,-1.4023,-1.4023,-1.4023,-1.4023,-1.4023,-1.4023,1.4864,0.0,0.0,0.7656,0.0,0.0,0.0,-1.3275,-0.4908,-1.1966,0.0,0.0,-1.1592,-1.4677,-1.4023,-1.4023,-1.4023,-1.4023
0.0,1.4888,0.0,0.0,0.7669,0.0,0.0,0.0,-0.6742,-0.6742,-0.8212,0.0,0.0,-1.4046,-1.4046,-1.4046,-1.4046,-1.4046,-1.4046,1.4888,0.0,0.0,0.7669,0.0,0.0,0.0,-1.3297,-0.4916,-1.1986,0.0,0.0,-1.1611,-1.4701,-1.4046,-1.4046,-1.4046,-1.4046
0.0,1.4913,0.0,0.0,0.7681,0.0,0.0,0.0,-0.6753,-0.6753,-0.8225,0.0,0.0,-1.4069,-1.4069,-1.4069,-1.4069,-1.4069,-1.4069,1.4913,0.0,0.0,0.7681,0.0,0.0,0.0,-1.3318,-0.4924,-1.2005,0.0,0.0,-1.163,-1.4725,-1.4069,-1.4069,-1.4069,-1.4069
0.0,1.4937,0.0,0.0,0.7694,0.0,0.0,0.0,-0.6764,-0.6764,-0.8239,0.0,0.0,-1.4091,-1.4091,-1.4091,-1.4091,-1.4091,-1.4091,1.4937,0.0,0.0,0.7694,0.0,0.0,0.0,-1.334,-0.4932,-1.2025,0.0,0.0,-1.1649,-1.4749,-1.4091,-1.4091,-1.4091,-1.4091
0.0,1.4961,0.0,0.0,0.7706,0.0,0.0,0.0,-0.6775,-0.6775,-0.8252,0.0,0.0,-1.4114,-1.4114,-1.4114,-1.4114,-1.4114,-1.4114,1.4961,0.0,0.0,0.7706,0.0,0.0,0.0,-1.3361,-0.494,-1.2044,0.0,0.0,-1.1667,-1.4772,-1.4114,-1.4114,-1.4114,-1.4114
0.0,1.4984,0.0,0.0,0.7718,0.0,0.0,0.0,-0.6785,-0.6785,-0.8265,0.0,0.0,-1.4136,-1.4136,-1.4136,-1.4136,-1.4136,-1.4136,1.4984,0.0,0.0,0.7718,0.0,0.0,0.0,-1.3382,-0.4948,-1.2063,0.0,0.0,-1.1686,-1.4796,-1.4136,-1.4136,-1.4136,-1.4136
0.0,1.5007,0.0,0.0,0.773,0.0,0.0,0.0,-0.6796,-0.6796,-0.8278,0.0,0.0,-1.4158,-1.4158,-1.4158,-1.4158,-1.4158,-1.4158,1.5007,0.0,0.0,0.773,0.0,0.0,0.0,-1.3403,-0.4955,-1.2081,0.0,0.0,-1.1704,-1.4818,-1.4158,-1.4158,-1.4158,-1.4158
0.0,1.503,0.0,0.0,0.7742,0.0,0.0,0.0,-0.6806,-0.6806,-0.829,0.0,0.0,-1.4179,-1.4179,-1.4179,-1.4179,-1.4179,-1.4179,1.503,0.0,0.0,0.7742,0.0,0.0,0.0,-1.3423,-0.4963,-1.21,0.0,0.0,-1.1722,-1.4841,-1.4179,-1.4179,-1.4179,-1.4179
0.0,1.5053,0.0,0.0,0.7754,0.0,0.0,0.0,-0.6816,-0.6816,-0.8303,0.0,0.0,-1.4201,-1.4201,-1.4201,-1.4201,-1.4201,-1.4201,1.5053,0.0,0.0,0.7754,0.0,0.0,0.0,-1.3443,-0.497,-1.2118,0.0,0.0,-1.1739,-1.4863,-1.4201,-1.4201,-1.4201,-1.4201
0.0,1.5075,0.0,0.0,0.7765,0.0,0.0,0.0,-0.6826,-0.6826,-0.8315,0.0,0.0,-1.4222,-1.4222,-1.4222,-1.4222,-1.4222,-1.4222,1.5075,0.0,0.0,0.7765,0.0,0.0,0.0,-1.3463,-0.4978,-1.2136,0.0,0.0,-1.1757,-1.4885,-1.4222,-1.4222,-1.4222,-1.4222
0.0,1.5097,0.0,0.0,0.7776,0.0,0.0,0.0,-0.6836,-0.6836,-0.8327,0.0,0.0,-1.4243,-1.4243,-1.4243,-1.4243,-1.4243,-1.4243,1.5097,0.0,0.0,0.7776,0.0,0.0,0.0,-1.3483,-0.4985,-1.2154,0.0,0.0,-1.1774,-1.4907,-1.4243,-1.4243,-1.4243,-1.4243
0.0,1.5119,0.0,0.0,0.7788,0.0,0.0,0.0,-0.6846,-0.6846,-0.8339,0.0,0.0,-1.4263,-1.4263,-1.4263,-1.4263,-1.4263,-1.4263,1.5119,0.0,0.0,0.7788,0.0,0.0,0.0,-1.3502,-0.4992,-1.2171,0.0,0.0,-1.1791,-1.4929,-1.4263,-1.4263,-1.4263,-1.4263
0.0,1.514,0.0,0.0,0.7799,0.0,0.0,0.0,-0.6856,-0.6856,-0.8351,0.0,0.0,-1.4283,-1.4283,-1.4283,-1.4283,-1.4283,-1.4283,1.514,0.0,0.0,0.7799,0.0,0.0,0.0,-1.3522,-0.4999,-1.2188,0.0,0.0,-1.1808,-1.495,-1.4283,-1.4283,-1.4283,-1.4283
0.0,1.5162,0.0,0.0,0.781,0.0,0.0,0.0,-0.6866,-0.6866,-0.8363,0.0,0.0,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,1.5162,0.0,0.0,0.781,0.0,0.0,0.0,-1.3541,-0.5006,-1.2206,0.0,0.0,-1.1824,-1.4971,-1.4303,-1.4303,-1.4303,-1.4303
0.0,1.5183,0.0,0.0,0.782,0.0,0.0,0.0,-0.6875,-0.6875,-0.8374,0.0,0.0,-1.4323,-1.4323,-1.4323,-1.4323,-1.4323,-1.4323,1.5183,0.0,0.0,0.782,0.0,0.0,0.0,-1.3559,-0.5013,-1.2222,0.0,0.0,-1.184,-1.4992,-1.4323,-1.4323,-1.4323,-1.4323
0.0,1.5203,0.0,0.0,0.7831,0.0,0.0,0.0,-0.6884,-0.6884,-0.8386,0.0,0.0,-1.4343,-1.4343,-1.4343,-1.4343,-1.4343,-1.4343,1.5203,0.0,0.0,0.7831,0.0,0.0,0.0,-1.3578,-0.502,-1.2239,0.0,0.0,-1.1857,-1.5012,-1.4343,-1.4343,-1.4343,-1.4343
0.0,1.5224,0.0,0.0,0.7842,0.0,0.0,0.0,-0.6894,-0.6894,-0.8397,0.0,0.0,-1.4362,-1.4362,-1.4362,-1.4362,-1.4362,-1.4362,1.5224,0.0,0.0,0.7842,0.0,0.0,0.0,-1.3596,-0.5027,-1.2255,0.0,0.0,-1.1872,-1.5032,-1.4362,-1.4362,-1.4362,-1.4362
